nom_norm,code_postal,code_insee,lat,lon,population,dept,nom
GUIGNICOURT,02190,02360,49.44090,3.97440,0,02,Guignicourt
GUIGNONVILLE,45480,45160,48.19360,2.11550,0,45,Guignonville
GUILBERVILLE,50160,50601,48.99610,-0.97400,0,50,Guilberville
GUILLON,89420,89197,47.52430,4.07010,0,89,Guillon
GUILMECOURT,76910,76618,49.96120,1.23430,0,76,Guilmécourt
GUIPRONVEL,29290,29076,48.47070,-4.56390,0,29,Guipronvel
GUITRY,27630,27213,49.17510,1.57080,0,27,Guitry
HADONVILLE LES LACHAUSSEE,55210,55267,49.03220,5.79840,0,55,Hadonville-lès-Lachaussée
HALEINE,61410,61096,48.53520,-0.44340,0,61,Haleine
HALLING LES BOULAY,57220,57097,49.17490,6.49650,0,57,Halling-lès-Boulay
HAMARS,14220,14689,48.98710,-0.52220,0,14,Hamars
HARAUMONT,55110,55571,49.33970,5.25130,0,55,Haraumont
HARDIVILLERS EN VEXIN,60240,60209,49.29590,1.92900,0,60,Hardivillers-en-Vexin
HARGEVILLE SUR CHEE,55000,55123,48.87240,5.17110,0,55,Hargeville-sur-Chée
HARMEVILLE,52230,52288,48.42620,5.39790,0,52,Harméville
HARSAULT,88240,88029,48.01700,6.25430,0,88,Harsault
HATTONCHATEL,55210,55551,48.98630,5.73460,0,55,Hattonchâtel
HATTONVILLE,55210,55551,48.98630,5.73460,0,55,Hattonville
HAUCOURT LA RIGOLE,55230,55500,49.33590,5.69250,0,55,Haucourt-la-Rigole
HAUMONT LES LACHAUSSEE,55210,55267,49.03220,5.79840,0,55,Haumont-lès-Lachaussée
HAUTECOURT LES BROVILLE,55400,55002,49.19980,5.54690,0,55,Hautecourt-lès-Broville
HAUTERIVE LA FRESSE,25650,25390,46.99850,6.46520,0,25,Hauterive-la-Fresse
HAUTEVILLE LOMPNES,01110,01185,45.93050,5.57750,0,01,Hauteville-Lompnes
HAUTMOUGEY,88240,88029,48.01700,6.25430,0,88,Hautmougey
HEBECREVON,50570,50239,49.13060,-1.19260,0,50,Hébécrevon
HELLEMMES LILLE,59800,59350,50.63110,3.04680,0,59,Hellemmes-Lille
HENGOAT,22450,22264,48.73040,-3.23000,0,22,Hengoat
HERBELLES,62129,62471,50.66180,2.22910,0,62,Herbelles
HERENGUERVILLE,50660,50419,48.96800,-1.43220,0,50,Hérenguerville
HERMERSWILLER,67250,67206,48.93000,7.92780,0,67,Hermerswiller
HERMILLON,73300,73135,45.31130,6.36360,0,73,Hermillon
HESDIN,62140,62447,50.37840,2.02470,0,62,Hesdin
HEUGON,61550,61167,48.84360,0.49510,0,61,Heugon
HEUILLEY COTTON,52600,52529,47.74350,5.31960,0,52,Heuilley-Cotton
HEURTEVENT,14290,14371,49.00140,0.22310,0,14,Heurtevent
HEUSSE,50640,50591,48.55090,-0.88900,0,50,Heussé
HIERS BROUAGE,17320,17219,45.83280,-1.07020,0,17,Hiers-Brouage
HIEVILLE,14170,14654,48.98730,0.02520,0,14,Hiéville
HOCQUINCOURT,80490,80406,49.99660,1.88210,0,80,Hocquincourt
HOHATZENHEIM,67270,67539,48.72280,7.61750,0,67,Hohatzenheim
HOHWILLER,67250,67474,48.95090,7.87050,0,67,Hohwiller
HOLTZWIHR,68320,68143,48.12120,7.42690,0,68,Holtzwihr
HOSTIAZ,01110,01185,45.93050,5.57750,0,01,Hostiaz
HOUDELAUCOURT SUR OTHAIN,55230,55500,49.33590,5.69250,0,55,Houdelaucourt-sur-Othain
HOUESVILLE,50620,50099,49.30610,-1.21180,0,50,Houesville
HOULBEC PRES LE GROS THEIL,27520,27062,49.27340,0.83080,0,27,Houlbec-près-le-Gros-Theil
HUBERT FOLIE,14540,14538,49.10920,-0.30530,0,14,Hubert-Folie
HUBY SAINT LEU,62140,62447,50.37840,2.02470,0,62,Huby-Saint-Leu
HUILLE,49430,49174,47.65120,-0.29340,0,49,Huillé
HUPPAIN,14520,14515,49.33870,-0.77270,0,14,Huppain
HUSSON,50640,50591,48.55090,-0.88900,0,50,Husson
HYENCOURT LE GRAND,80320,80621,49.80810,2.85870,0,80,Hyencourt-le-Grand
HYENVILLE,50660,50419,48.96800,-1.43220,0,50,Hyenville
ILHAN,65590,65099,42.86880,0.42160,0,65,Ilhan
IMBSHEIM,67330,67061,48.81430,7.46650,0,67,Imbsheim
INGHEM,62129,62471,50.66180,2.22910,0,62,Inghem
INTRAVILLE,76910,76618,49.96120,1.23430,0,76,Intraville
IRMSTETT,67310,67442,48.58930,7.49050,0,67,Irmstett
ITHOROTS OLHAIBY,64120,64049,43.31250,-0.92900,0,64,Ithorots-Olhaïby
IZY,45480,45025,48.16530,2.06630,0,45,Izy
JALLAIS,49600,49023,47.20280,-0.98440,0,49,Jallais
JARNIOUX,69640,69114,45.96280,4.65090,0,69,Jarnioux
JARZE,49140,49163,47.56060,-0.25630,0,49,Jarzé
JAUNAY CLAN,86380,86115,46.72740,0.36420,0,86,Jaunay-Clan
JAVOLS,48130,48009,44.69230,3.27300,0,48,Javols
JEANSAGNIERE,42920,42039,45.70320,3.83370,0,42,Jeansagnière
JOBOURG,50690,50041,49.65460,-1.82140,0,50,Jobourg
JONQUERETS DE LIVET,27410,27049,48.98690,0.67010,0,27,Jonquerets-de-Livet
JORQUENAY,52200,52246,47.90270,5.30220,0,52,Jorquenay
JUBECOURT,55120,55117,49.12020,5.09250,0,55,Jubécourt
JUIGNE SUR LOIRE,49610,49167,47.38510,-0.47270,0,49,Juigné-sur-Loire
JURQUES,14260,14347,49.00290,-0.74440,0,14,Jurques
JUVIGNY LE TERTRE,50520,50260,48.67900,-1.01610,0,50,Juvigny-le-Tertre
JUVIGNY SOUS ANDAINE,61330,61211,48.52690,-0.52050,0,61,Juvigny-sous-Andaine
KAYSERSBERG,68240,68162,48.15470,7.27600,0,68,Kaysersberg
KERNEVEL,29140,29241,47.95040,-3.82260,0,29,Kernével
KIENTZHEIM,68240,68162,48.15470,7.27600,0,68,Kientzheim
KLEINFRANKENHEIM,67370,67452,48.65770,7.57070,0,67,Kleinfrankenheim
KUHLENDORF,67660,67339,48.89370,7.93350,0,67,Kuhlendorf
L AIGUILLON SUR MER,85460,85001,46.31000,-1.28010,0,85,L'Aiguillon-sur-Mer
L EPINAY LE COMTE,61350,61324,48.48860,-0.76870,0,61,L'Épinay-le-Comte
L HERMITAGE LORGE,22150,22203,48.33530,-2.81720,0,22,L'Hermitage-Lorge
L HERMITIERE,61340,61484,48.28830,0.69870,0,61,L'Hermitière
L HOPITAL SOUS ROCHEFORT,42130,42084,45.77750,3.91860,0,42,L'Hôpital-sous-Rochefort
L HOTELLERIE DE FLEE,49520,49331,47.71110,-0.85400,0,49,L'Hôtellerie-de-Flée
L OUDON,14170,14654,48.98730,0.02520,0,14,L'Oudon
LA BAROCHE SOUS LUCE,61330,61211,48.52690,-0.52050,0,61,La Baroche-sous-Lucé
LA BARRE EN OUCHE,27410,27049,48.98690,0.67010,0,27,La Barre-en-Ouche
LA BASTIDE L EVEQUE,12240,12021,44.30560,2.13690,0,12,La Bastide-l'Évêque
LA BATAILLE,79110,79083,46.11820,-0.09660,0,79,La Bataille
LA BATIE DIVISIN,38490,38001,45.53140,5.58520,0,38,La Bâtie-Divisin
LA BENATE,17400,17277,45.99580,-0.54120,0,17,La Benâte
LA BERNARDIERE,85610,85076,47.04740,-1.25740,0,85,La Bernardière
LA BESLIERE,50320,50188,48.82010,-1.41910,0,50,La Beslière
LA BIGNE,14310,14579,49.03170,-0.69750,0,14,La Bigne
LA BOHALLE,49800,49307,47.46950,-0.37340,0,49,La Bohalle
LA BOISSIERE D ANS,24640,24147,45.23250,0.96230,0,24,La Boissière-d'Ans
LA BOISSIERE SUR EVRE,49600,49218,47.24940,-1.02040,0,49,La Boissière-sur-Èvre
LA BREOLE,04340,04033,44.44470,6.31900,0,04,La Bréole
LA BREVIERE,14140,14576,48.95700,0.16210,0,14,La Brévière
LA CARNEILLE,61430,61007,48.79340,-0.46210,0,61,La Carneille
LA CELLE SOUS MONTMIRAIL,02540,02458,48.89170,3.50920,0,02,La Celle-sous-Montmirail
LA CHAPELLE AUX LYS,85120,85289,46.64670,-0.69200,0,85,La Chapelle-aux-Lys
LA CHAPELLE BASSE MER,44450,44029,47.27890,-1.33860,0,44,La Chapelle-Basse-Mer
LA CHAPELLE CARO,56800,56197,47.86940,-2.42500,0,56,La Chapelle-Caro
LA CHAPELLE D ANDAINE,61410,61096,48.53520,-0.44340,0,61,La Chapelle-d'Andaine
LA CHAPELLE DE MARDORE,69240,69248,46.05050,4.31090,0,69,La Chapelle-de-Mardore
LA CHAPELLE DU GENET,49600,49023,47.20280,-0.98440,0,49,La Chapelle-du-Genêt
LA CHAPELLE EN JUGER,50570,50239,49.13060,-1.19260,0,50,La Chapelle-en-Juger
LA CHAPELLE ENGERBOLD,14770,14174,48.88520,-0.57790,0,14,La Chapelle-Engerbold
LA CHAPELLE GACELINE,56200,56061,47.76090,-2.13600,0,56,La Chapelle-Gaceline
LA CHAPELLE GAUDIN,79300,79013,46.97210,-0.41640,0,79,La Chapelle-Gaudin
LA CHAPELLE GAUGAIN,72340,72262,47.78490,0.64780,0,72,La Chapelle-Gaugain
LA CHAPELLE HAUTE GRUE,14140,14576,48.95700,0.16210,0,14,La Chapelle-Haute-Grue
LA CHAPELLE HULLIN,49520,49248,47.72320,-1.10860,0,49,La Chapelle-Hullin
LA CHAPELLE JANSON,35133,35062,48.34590,-1.09680,0,35,La Chapelle-Janson
LA CHAPELLE LARGEAU,79700,79079,46.94300,-0.75650,0,79,La Chapelle-Largeau
LA CHAPELLE MONTHODON,02330,02053,49.00090,3.62030,0,02,La Chapelle-Monthodon
LA CHAPELLE PECHAUD,24250,24086,44.80200,1.12920,0,24,La Chapelle-Péchaud
LA CHAPELLE ROUSSELIN,49750,49092,47.22110,-0.69640,0,49,La Chapelle-Rousselin
LA CHAPELLE SAINT ETIENNE,79380,79179,46.70970,-0.59270,0,79,La Chapelle-Saint-Étienne
LA CHAPELLE SAINT FLORENT,49620,49244,47.34350,-0.93510,0,49,La Chapelle-Saint-Florent
LA CHAPELLE SUR OUDON,49520,49331,47.71110,-0.85400,0,49,La Chapelle-sur-Oudon
LA CHAPELLE THIREUIL,79160,79077,46.57020,-0.52390,0,79,La Chapelle-Thireuil
LA CHAPELLE YVON,14290,14570,49.06140,0.33360,0,14,La Chapelle-Yvon
LA CHAUSSAIRE,49600,49218,47.24940,-1.02040,0,49,La Chaussaire
LA CHAZE DE PEYRE,48130,48009,44.69230,3.27300,0,48,La Chaze-de-Peyre
LA CLAYE,85320,85036,46.49170,-1.26240,0,85,La Claye
LA COCHERE,61310,61474,48.78510,0.11260,0,61,La Cochère
LA CORNUAILLE,49440,49183,47.50490,-0.93740,0,49,La Cornuaille
LA COTE D AIME,73210,73150,45.56840,6.70300,0,73,La Côte-d'Aime
LA COUARDE,79800,79217,46.31640,-0.17030,0,79,La Couarde
LA COUDRE,79300,79013,46.97210,-0.41640,0,79,La Coudre
LA COURBE,61200,61153,48.72320,-0.13160,0,61,La Courbe
LA CROIX AVRANCHIN,50240,50487,48.52090,-1.36380,0,50,La Croix-Avranchin
LA CROUPTE,14290,14371,49.00140,0.22310,0,14,La Croupte
LA CULA,42800,42225,45.53950,4.57500,0,42,La Cula
LA DAGUENIERE,49800,49307,47.46950,-0.37340,0,49,La Daguenière
LA FAUTE SUR MER,85460,85001,46.31000,-1.28010,0,85,La Faute-sur-Mer
LA FERRIERE DE FLEE,49520,49331,47.71110,-0.85400,0,49,La Ferrière-de-Flée
LA FERRIERE HARANG,14350,14061,48.96160,-0.84000,0,14,La Ferrière-Harang
LA FERTE FRENEL,61550,61167,48.84360,0.49510,0,61,La Ferté-Frênel
LA FLOCELLIERE,85700,85090,46.84050,-0.85110,0,85,La Flocellière
LA FORET AUVRAY,61210,61339,48.77110,-0.28890,0,61,La Forêt-Auvray
LA FOSSE DE TIGNE,49560,49373,47.15040,-0.46180,0,49,La Fosse-de-Tigné
LA FREDIERE,17770,17344,45.85610,-0.54970,0,17,La Frédière
LA FRESNAYE AU SAUVAGE,61210,61339,48.77110,-0.28890,0,61,La Fresnaye-au-Sauvage
LA FRESNAYE SUR CHEDOUET,72610,72137,48.43030,0.23650,0,72,La Fresnaye-sur-Chédouet
LA GENEVRAIE,61240,61275,48.69500,0.26690,0,61,La Genevraie
LA GLACERIE,50470,50129,49.62770,-1.63560,0,50,La Glacerie
LA GONTERIE BOULOUNEIX,24530,24064,45.37560,0.65960,0,24,La Gonterie-Boulouneix
LA GRAVERIE,14350,14061,48.96160,-0.84000,0,14,La Graverie
LA GUEROULDE,27160,27112,48.82390,0.89010,0,27,La Guéroulde
LA GUYONNIERE,85600,85146,46.97410,-1.29230,0,85,La Guyonnière
LA HARDOYE,08220,08366,49.69820,4.24370,0,08,La Hardoye
LA HAUTE CHAPELLE,61700,61145,48.58660,-0.65540,0,61,La Haute-Chapelle
LA HAYE DU PUITS,50580,50236,49.28730,-1.59660,0,50,La Haye-du-Puits
LA JUBAUDIERE,49600,49023,47.20280,-0.98440,0,49,La Jubaudière
LA JUMELLIERE,49750,49092,47.22110,-0.69640,0,49,La Jumellière
LA LANDE SUR DROME,14350,14672,49.05720,-0.82950,0,14,La Lande-sur-Drôme
LA LANDE SUR EURE,61290,61230,48.54190,0.80330,0,61,La Lande-sur-Eure
LA LONGEVILLE,25650,25390,46.99850,6.46520,0,25,La Longeville
LA MAILLERAYE SUR SEINE,76940,76401,49.46540,0.74920,0,76,La Mailleraye-sur-Seine
LA MANCELLIERE,50540,50256,48.62360,-1.17980,0,50,La Mancellière
LA MANCELLIERE SUR VIRE,50750,50546,49.03650,-1.13200,0,50,La Mancellière-sur-Vire
LA MEIGNANNE,49770,49200,47.55230,-0.67970,0,49,La Meignanne
LA MEMBROLLE SUR LONGUENEE,49770,49200,47.55230,-0.67970,0,49,La Membrolle-sur-Longuenée
LA MONCELLE,08140,08053,49.71430,5.02690,0,08,La Moncelle
LA MOTTE DE GALAURE,26240,26216,45.20790,4.91140,0,26,La Motte-de-Galaure
LA MOUILLE,39400,39368,46.51650,6.00020,0,39,La Mouille
LA NEUVILLE GARNIER,60390,60694,49.33860,2.03650,0,60,La Neuville-Garnier
LA PERRIERE,61400,61196,48.38410,0.50390,0,61,La Perrière
LA PERUSE,16270,16192,45.88740,0.58300,0,16,La Péruse
LA POITEVINIERE,49600,49023,47.20280,-0.98440,0,49,La Poitevinière
LA POMMERAIE SUR SEVRE,85700,85090,46.84050,-0.85110,0,85,La Pommeraie-sur-Sèvre
LA POTERIE AU PERCHE,61190,61491,48.60650,0.63210,0,61,La Poterie-au-Perche
LA POUEZE,49370,49367,47.58900,-0.81780,0,49,La Pouëze
LA PREVIERE,49520,49248,47.72320,-1.10860,0,49,La Prévière
LA RENAUDIERE,49710,49301,47.08780,-1.09680,0,49,La Renaudière
LA ROCHE DERRIEN,22450,22264,48.73040,-3.23000,0,22,La Roche-Derrien
LA ROCHEFOUCAULD,16110,16281,45.73600,0.35830,0,16,La Rochefoucauld
LA ROCHELLE NORMANDE,50530,50565,48.74480,-1.44410,0,50,La Rochelle-Normande
LA ROCQUE,14410,14726,48.86190,-0.71730,0,14,La Rocque
LA RONDE HAYE,50490,50550,49.13420,-1.41170,0,50,La Ronde-Haye
LA ROUGE,61340,61484,48.28830,0.69870,0,61,La Rouge
LA ROUSSIERE,27410,27049,48.98690,0.67010,0,27,La Roussière
LA ROUXIERE,44370,44213,47.43520,-1.03190,0,44,La Rouxière
LA SALLE DE VIHIERS,49750,49092,47.22110,-0.69640,0,49,La Salle-de-Vihiers
LA SALLE ET CHAPELLE AUBRY,49600,49218,47.24940,-1.02040,0,49,La Salle-et-Chapelle-Aubry
LA SAUVAGERE,61600,61463,48.61290,-0.42590,0,61,La Sauvagère
LA SELLE EN COGLES,35460,35191,48.45230,-1.34030,0,35,La Selle-en-Coglès
LA TARDIERE,85120,85289,46.64670,-0.69200,0,85,La Tardière
LA TOUR BLANCHE,24320,24554,45.36900,0.45080,0,24,La Tour-Blanche
LA TOURLANDRY,49750,49092,47.22110,-0.69640,0,49,La Tourlandry
LA VACQUERIE,14240,14143,49.11300,-0.80530,0,14,La Vacquerie
LA VARENNE,49530,49126,47.30420,-1.21350,0,49,La Varenne
LA VERRIE,85500,85302,46.94680,-0.98570,0,85,La Verrie
LA VILLE AUX NONAINS,28250,28373,48.55840,1.01440,0,28,La Ville-aux-Nonains
LA VILLOTTE,89130,89472,47.78150,3.22180,0,89,La Villotte
LA VINEUSE,71250,71582,46.46800,4.58510,0,71,La Vineuse
LABARRERE,32440,32079,43.95440,0.10970,0,32,Labarrère
LABASTIDE DENAT,81990,81218,43.88090,2.18360,0,81,Labastide-Dénat
LABASTIDE MURAT,46240,46138,44.64410,1.60400,0,46,Labastide-Murat
LABOISSIERE SAINT MARTIN,80430,80456,49.82230,1.80340,0,80,Laboissière-Saint-Martin
LABOUQUERIE,24440,24028,44.73870,0.75520,0,24,Labouquerie
LABROSSE,45330,45191,48.27450,2.33920,0,45,Labrosse
LABUISSIERE,62700,62178,50.48910,2.55050,0,62,Labuissière
LACAM D OURCET,46190,46311,44.90010,2.03400,0,46,Lacam-d'Ourcet
LACHAMP,48700,48126,44.62750,3.38490,0,48,Lachamp
LADUZ,89113,89196,47.90250,3.43440,0,89,Laduz
LAGARDE ENVAL,19150,19098,45.19040,1.82550,0,19,Lagarde-Enval
LAGRAULAS,32190,32462,43.76620,0.29030,0,32,Lagraulas
LAGUENNE,19150,19101,45.24750,1.80650,0,19,Laguenne
LAHARMAND,52000,52251,48.14960,5.07230,0,52,Laharmand
LAHAYE SAINT ROMAIN,80290,80630,49.74740,1.97810,0,80,Lahaye-Saint-Romain
LAIGNE,53200,53124,47.82120,-0.82730,0,53,Laigné
LAINS,39320,39273,46.37930,5.48250,0,39,Lains
LAIZE LA VILLE,14320,14349,49.08120,-0.39630,0,14,Laize-la-Ville
LALLEYRIAT,01130,01204,46.13920,5.69550,0,01,Lalleyriat
LAMARCHE EN WOEVRE,55210,55386,48.93670,5.76180,0,55,Lamarche-en-Woëvre
LAMARGELLE AUX BOIS,52160,52094,47.69050,5.08680,0,52,Lamargelle-aux-Bois
LAMATIVIE,46190,46311,44.90010,2.03400,0,46,Lamativie
LAMBALLE,22400,22093,48.48590,-2.52010,0,22,Lamballe
LAMERAC,16300,16224,45.44040,-0.21690,0,16,Lamérac
LAMOTHE EN BLAISY,52330,52140,48.24180,4.92400,0,52,Lamothe-en-Blaisy
LANCRANS,01200,01033,46.12340,5.79440,0,01,Lancrans
LANDEMONT,49530,49126,47.30420,-1.21350,0,49,Landemont
LANDEPEREUSE,27410,27049,48.98690,0.67010,0,27,Landepéreuse
LANDEVILLE,52270,52173,48.35790,5.25770,0,52,Landéville
LANDONVILLERS,57530,57155,49.12060,6.39460,0,57,Landonvillers
LANEUVILLE AU BOIS,52230,52288,48.42620,5.39790,0,52,Laneuville-au-Bois
LANGAST,22150,22219,48.28020,-2.69330,0,22,Langast
LANGOURLA,22330,22046,48.28370,-2.51440,0,22,Langourla
LANHELIN,35720,35308,48.46390,-1.87600,0,35,Lanhélin
LANISCAT,22570,22107,48.21470,-3.11610,0,22,Laniscat
LANOUEE,56120,56102,48.01440,-2.57810,0,56,Lanouée
LANSLEBOURG MONT CENIS,73500,73290,45.27640,6.89160,0,73,Lanslebourg-Mont-Cenis
LANSLEVILLARD,73500,73290,45.27640,6.89160,0,73,Lanslevillard
LAPANOUSE,12150,12270,44.31380,3.02940,0,12,Lapanouse
LAROQUE DES ARCS,46090,46156,44.50820,1.50410,0,46,Laroque-des-Arcs
LASCABANES,46800,46262,44.31250,1.26840,0,46,Lascabanes
LAVAL ATGER,48600,48139,44.81050,3.70960,0,48,Laval-Atger
LAVASTRIE,15260,15142,44.93600,2.97670,0,15,Lavastrie
LAVENAY,72340,72262,47.78490,0.64780,0,72,Lavenay
LAVERNHE,12150,12270,44.31380,3.02940,0,12,Lavernhe
LAVEYSSIERE,24140,24259,44.93550,0.48360,0,24,Laveyssière
LAVIGNEVILLE,55300,55274,48.96250,5.60000,0,55,Lavignéville
LAVILLENEUVE AUX FRESNES,52330,52140,48.24180,4.92400,0,52,Lavilleneuve-aux-Fresnes
LE BENY BOCAGE,14350,14061,48.96160,-0.84000,0,14,Le Bény-Bocage
LE BEUGNON,79160,79077,46.57020,-0.52390,0,79,Le Beugnon
LE BLEYMARD,48250,48027,44.50990,3.74900,0,48,Le Bleymard
LE BOIS,73260,73003,45.51510,6.51620,0,73,Le Bois
LE BOIS D OINGT,69620,69024,45.93860,4.56680,0,69,Le Bois-d'Oingt
LE BOULVE,46800,46033,44.41400,1.13540,0,46,Le Boulvé
LE BOURG D IRE,49520,49331,47.71110,-0.85400,0,49,Le Bourg-d'Iré
LE BOURG SAINT LEONARD,61310,61474,48.78510,0.11260,0,61,Le Bourg-Saint-Léonard
LE BREUIL BERNARD,79380,79179,46.70970,-0.59270,0,79,Le Breuil-Bernard
LE BREUIL SOUS ARGENTON,79300,79013,46.97210,-0.41640,0,79,Le Breuil-sous-Argenton
LE CAMBOUT,22210,22241,48.09570,-2.58850,0,22,Le Cambout
LE CHANGE,24640,24026,45.15770,0.88000,0,24,Le Change
LE CHATEL,73300,73135,45.31130,6.36360,0,73,Le Châtel
LE CHEFRESNE,50410,50393,48.91740,-1.19390,0,50,Le Chefresne
LE CHESNAY,78150,78158,48.82850,2.11880,0,78,Le Chesnay
LE CHESNE,08400,08116,49.51460,4.75940,0,08,Le Chesne
LE CHEVAIN,72610,72308,48.41670,0.12500,0,72,Le Chevain
LE DESERT,14410,14726,48.86190,-0.71730,0,14,Le Désert
LE FIEF SAUVIN,49600,49218,47.24940,-1.02040,0,49,Le Fief-Sauvin
LE FOSSE,76440,76276,49.61040,1.56440,0,76,Le Fossé
LE FRESNE SUR LOIRE,49123,49160,47.43190,-0.93230,0,49,Le Fresne-sur-Loire
LE FUILET,49600,49218,47.24940,-1.02040,0,49,Le Fuilet
LE GAST,14380,14658,48.82970,-1.02800,0,14,Le Gast
LE GOURAY,22330,22046,48.28370,-2.51440,0,22,Le Gouray
LE GUE DE LA CHAINE,61400,61196,48.38410,0.50390,0,61,Le Gué-de-la-Chaîne
LE GUEDENIAU,49150,49018,47.55980,-0.11430,0,49,Le Guédeniau
LE HERON,76780,76455,49.49000,1.41200,0,76,Le Héron
LE LOCHEUR,14310,14475,49.11110,-0.57000,0,14,Le Locheur
LE LONGERON,49710,49301,47.08780,-1.09680,0,49,Le Longeron
LE LOUROUX BECONNAIS,49440,49183,47.50490,-0.93740,0,49,Le Louroux-Béconnais
LE MARILLAIS,49620,49244,47.34350,-0.93510,0,49,Le Marillais
LE MASSEGROS,48500,48094,44.30800,3.20550,0,48,Le Massegros
LE MERLERAULT,61240,61275,48.69500,0.26690,0,61,Le Merlerault
LE MESNIL AMAND,50450,50197,48.89030,-1.32440,0,50,Le Mesnil-Amand
LE MESNIL AUZOUF,14260,14347,49.00290,-0.74440,0,14,Le Mesnil-Auzouf
LE MESNIL BACLEY,14290,14371,49.00140,0.22310,0,14,Le Mesnil-Bacley
LE MESNIL BENOIST,14380,14658,48.82970,-1.02800,0,14,Le Mesnil-Benoist
LE MESNIL BOEUFS,50540,50256,48.62360,-1.17980,0,50,Le Mesnil-Bœufs
LE MESNIL CAUSSOIS,14380,14658,48.82970,-1.02800,0,14,Le Mesnil-Caussois
LE MESNIL DREY,50320,50188,48.82010,-1.41910,0,50,Le Mesnil-Drey
LE MESNIL DURAND,14290,14371,49.00140,0.22310,0,14,Le Mesnil-Durand
LE MESNIL EN VALLEE,49620,49244,47.34350,-0.93510,0,49,Le Mesnil-en-Vallée
LE MESNIL GERMAIN,14290,14371,49.00140,0.22310,0,14,Le Mesnil-Germain
LE MESNIL HERMAN,50750,50546,49.03650,-1.13200,0,50,Le Mesnil-Herman
LE MESNIL MAUGER,14370,14431,49.08600,-0.01690,0,14,Le Mesnil-Mauger
LE MESNIL OPAC,50860,50363,48.99550,-1.13540,0,50,Le Mesnil-Opac
LE MESNIL PATRY,14740,14098,49.19630,-0.53980,0,14,Le Mesnil-Patry
LE MESNIL RAINFRAY,50520,50260,48.67900,-1.01610,0,50,Le Mesnil-Rainfray
LE MESNIL ROGUES,50450,50197,48.89030,-1.32440,0,50,Le Mesnil-Rogues
LE MESNIL THEBAULT,50540,50256,48.62360,-1.17980,0,50,Le Mesnil-Thébault
LE MESNIL TOVE,50520,50260,48.67900,-1.01610,0,50,Le Mesnil-Tôve
LE MESNILBUS,50490,50550,49.13420,-1.41170,0,50,Le Mesnilbus
LE MONASTIER PIN MORIES,48100,48099,44.53230,3.23170,0,48,Le Monastier-Pin-Moriès
LE PERIER,38740,38073,44.96060,5.97940,0,38,Le Périer
LE PETIT MERCEY,39700,39190,47.17670,5.74530,0,39,Le Petit-Mercey
LE PIN EN MAUGES,49600,49023,47.20280,-0.98440,0,49,Le Pin-en-Mauges
LE PLESSIS GRIMOULT,14770,14027,48.99080,-0.65450,0,14,Le Plessis-Grimoult
LE PLESSIS MACE,49770,49200,47.55230,-0.67970,0,49,Le Plessis-Macé
LE POIL,04330,04204,43.92290,6.36450,0,04,Le Poil
LE POIRE SUR VELLUIRE,85770,85177,46.41520,-0.90400,0,85,Le Poiré-sur-Velluire
LE POIZAT,01130,01204,46.13920,5.69550,0,01,Le Poizat
LE PONT DE MONTVERT,48220,48116,44.36840,3.77770,0,48,Le Pont-de-Montvert
LE PONT DE PLANCHES,70130,70418,47.53810,5.89110,0,70,Le Pont-de-Planches
LE PONTHOU,29650,29199,48.57180,-3.72260,0,29,Le Ponthou
LE PUISET,28310,28199,48.19980,1.84740,0,28,Le Puiset
LE PUISET DORE,49600,49218,47.24940,-1.02040,0,49,Le Puiset-Doré
LE PUITS DES MEZES,52340,52050,48.11190,5.28960,0,52,Le Puits-des-Mèzes
LE PUY SAINT BONNET,49300,49099,47.03580,-0.87500,0,49,Le Puy-Saint-Bonnet
LE RECOUX,48500,48094,44.30800,3.20550,0,48,Le Recoux
LE RECULEY,14350,14061,48.96160,-0.84000,0,14,Le Reculey
LE ROC SAINT ANDRE,56800,56197,47.86940,-2.42500,0,56,Le Roc-Saint-André
LE ROUGET,15290,15268,44.88400,2.23510,0,15,Le Rouget
LE ROUSSET,71220,71279,46.57010,4.43390,0,71,Le Rousset
LE SAP,61470,61460,48.88680,0.31960,0,61,Le Sap
LE THEIL BOCAGE,14410,14726,48.86190,-0.71730,0,14,Le Theil-Bocage
LE THOUREIL,49350,49261,47.34240,-0.23520,0,49,Le Thoureil
LE TOURNEUR,14350,14061,48.96160,-0.84000,0,14,Le Tourneur
LE TRAVET,81120,81233,43.80810,2.26930,0,81,Le Travet
LE TREMBLAY,49520,49248,47.72320,-1.10860,0,49,Le Tremblay
LE VALDECIE,50260,50082,49.46210,-1.66280,0,50,Le Valdécie
LE VIEIL BAUGE,49150,49018,47.55980,-0.11430,0,49,Le Vieil-Baugé
LE VILLARD,48230,48039,44.45490,3.34620,0,48,Le Villard
LE VOIDE,49560,49373,47.15040,-0.46180,0,49,Le Voide
LE VRETOT,50260,50082,49.46210,-1.66280,0,50,Le Vrétot
LECAUDE,14370,14431,49.08600,-0.01690,0,14,Lécaude
LECOURT,52240,52332,47.99750,5.53870,0,52,Lécourt
LEFFOND,70600,70122,47.63100,5.49930,0,70,Leffond
LEGUILLAC DE CERCLES,24340,24253,45.44760,0.51070,0,24,Léguillac-de-Cercles
LEHON,22100,22050,48.44710,-2.05330,0,22,Léhon
LEITERSWILLER,67250,67206,48.93000,7.92780,0,67,Leiterswiller
LEMPIRE AUX BOIS,55100,55276,49.09540,5.33170,0,55,Lempire-aux-Bois
