nom_norm,code_postal,code_insee,lat,lon,population,dept
SAINT FARGEOL,03420,03231,46.13290,2.62980,187,03
SAINT FAUST,64110,64478,43.26680,-0.44670,738,64
SAINT FELICIEN,07410,07236,45.07980,4.60640,1119,07
SAINT FELIU D AMONT,66170,66173,42.67520,2.71660,1292,66
SAINT FELIU D AVALL,66170,66174,42.67330,2.74980,2950,66
SAINT FELIX,03260,03232,46.22780,3.47920,279,03
SAINT FELIX,16480,16315,45.36920,0.01230,102,16
SAINT FELIX,17330,17327,46.09210,-0.60420,324,17
SAINT FELIX,46100,46266,44.61250,2.11140,511,46
SAINT FELIX,60370,60574,49.35580,2.28500,618,60
SAINT FELIX,74540,74233,45.80780,5.97740,2439,74
SAINT FELIX DE BOURDEILLES,24340,24403,45.41000,0.56650,72,24
SAINT FELIX DE FONCAUDE,33540,33399,44.65220,-0.10690,293,33
SAINT FELIX DE L HERAS,34520,34253,43.83510,3.31950,33,34
SAINT FELIX DE LODEZ,34725,34254,43.65950,3.46820,1135,34
SAINT FELIX DE LUNEL,12320,12221,44.56940,2.51130,387,12
SAINT FELIX DE PALLIERES,30140,30252,44.02530,3.92380,194,30
SAINT FELIX DE REILLAC ET MORTEMART,24260,24404,45.01460,0.89630,180,24
SAINT FELIX DE RIEUTORD,09120,09258,43.04210,1.66970,468,09
SAINT FELIX DE SORGUES,12400,12222,43.88230,2.98940,204,12
SAINT FELIX DE TOURNEGAT,09500,09259,43.12540,1.76170,155,09
SAINT FELIX DE VILLADEIX,24510,24405,44.93160,0.67530,314,24
SAINT FELIX LAURAGAIS,31540,31478,43.45400,1.90570,1252,31
SAINT FERGEUX,08360,08380,49.57640,4.20270,213,08
SAINT FERJEUX,70110,70462,47.54620,6.50590,78,70
SAINT FERME,33580,33400,44.69510,0.05930,328,33
SAINT FERREOL,74210,74234,45.78350,6.30750,874,74
SAINT FERREOL D AUROURE,43330,43184,45.35940,4.25970,2441,43
SAINT FERREOL DE COMMINGES,31350,31479,43.34100,0.73800,59,31
SAINT FERREOL DES COTES,63600,63341,45.53550,3.69370,548,63
SAINT FERREOL TRENTE PAS,26110,26304,44.44250,5.22560,218,26
SAINT FERRIOL,11500,11341,42.89650,2.22450,118,11
SAINT FIACRE,22720,22289,48.45600,-3.05460,210,22
SAINT FIACRE,77470,77408,48.92340,2.95280,523,77
SAINT FIACRE SUR MAINE,44690,44159,47.14190,-1.41980,1251,44
SAINT FIEL,23000,23195,46.21090,1.89290,1087,23
SAINT FIRMIN,05800,05142,44.79620,6.02040,468,05
SAINT FIRMIN,54930,54473,48.42500,6.13600,292,54
SAINT FIRMIN,58270,58239,47.04120,3.39230,152,58
SAINT FIRMIN,71670,71413,46.84800,4.46750,773,71
SAINT FIRMIN DES BOIS,45220,45275,47.96700,2.91610,497,45
SAINT FIRMIN DES PRES,41100,41209,47.84410,1.10390,744,41
SAINT FIRMIN SUR LOIRE,45360,45276,47.60800,2.69640,508,45
SAINT FLAVY,10350,10339,48.40540,3.77940,298,10
SAINT FLORENT,20217,2B298,42.68900,9.27970,1694,2B
SAINT FLORENT LE JEUNE,45600,45277,47.68650,2.45800,442,45
SAINT FLORENT SUR AUZONNET,30960,30253,44.24000,4.10670,1218,30
SAINT FLORENT SUR CHER,18400,18207,46.99210,2.25370,6463,18
SAINT FLORENTIN,36150,36191,47.10080,1.78020,497,36
SAINT FLORENTIN,89600,89345,47.99420,3.71250,4164,89
SAINT FLORET,63320,63342,45.53790,3.09380,243,63
SAINT FLORIS,62350,62747,50.62490,2.57920,618,62
SAINT FLOUR,15100,15187,45.02510,3.07300,6391,15
SAINT FLOUR DE MERCOIRE,48300,48150,44.68230,3.83130,185,48
SAINT FLOUR L ETANG,63520,63343,45.70950,3.50920,268,63
SAINT FLOVIER,37600,37218,46.97110,1.00990,576,37
SAINT FLOXEL,50310,50467,49.49070,-1.35580,489,50
SAINT FOLQUIN,62370,62748,50.93690,2.12830,2349,62
SAINT FONS,69190,69199,45.69970,4.85140,19285,69
SAINT FORGEOT,71400,71414,47.00000,4.28720,435,71
SAINT FORGET,78720,78548,48.71280,1.99760,436,78
SAINT FORGEUX,69490,69200,45.85220,4.45830,1544,69
SAINT FORGEUX LESPINASSE,42640,42220,46.14190,3.94270,590,42
SAINT FORT SUR GIRONDE,17240,17328,45.44900,-0.74420,912,17
SAINT FORT SUR LE NE,16130,16316,45.58170,-0.30720,386,16
SAINT FORTUNAT SUR EYRIEUX,07360,07237,44.83850,4.68400,817,07
SAINT FRAIGNE,16140,16317,45.95010,-0.01590,427,16
SAINT FRAIMBAULT,61350,61387,48.49870,-0.71650,545,61
SAINT FRAIMBAULT DE PRIERES,53300,53216,48.34720,-0.57990,926,53
SAINT FRAJOU,31230,31482,43.33190,0.85120,204,31
SAINT FRANC,73360,73233,45.49190,5.73910,155,73
SAINT FRANCHY,58330,58240,47.15150,3.46030,81,58
SAINT FRANCOIS,97118,97125,16.27840,-61.25390,13942,971
SAINT FRANCOIS DE SALES,73340,73234,45.67650,6.04110,190,73
SAINT FRANCOIS LACROIX,57320,57610,49.34530,6.44740,317,57
SAINT FRANCOIS LONGCHAMP,73130,73235,45.39590,6.35540,433,73
SAINT FREGANT,29260,29248,48.59740,-4.37120,874,29
SAINT FREJOUX,19200,19204,45.55620,2.38180,260,19
SAINT FREZAL D ALBUGES,48170,48151,44.57850,3.76530,62,48
SAINT FRICHOUX,11800,11342,43.24500,2.55610,224,11
SAINT FRION,23500,23196,45.86290,2.22370,251,23
SAINT FROMOND,50620,50468,49.22630,-1.10910,758,50
SAINT FRONT,16460,16318,45.89690,0.28310,355,16
SAINT FRONT,43550,43186,44.96270,4.12670,410,43
SAINT FRONT D ALEMPS,24460,24408,45.32030,0.79860,252,24
SAINT FRONT DE PRADOUX,24400,24409,45.05980,0.36110,1148,24
SAINT FRONT LA RIVIERE,24300,24410,45.46360,0.71850,511,24
SAINT FRONT SUR LEMANCE,47500,47242,44.56320,0.99750,492,47
SAINT FRONT SUR NIZONNE,24300,24411,45.47320,0.62570,168,24
SAINT FROULT,17780,17329,45.91140,-1.05970,400,17
SAINT FULGENT,85250,85215,46.87240,-1.16270,3994,85
SAINT FULGENT DES ORMES,61130,61388,48.32240,0.45200,172,61
SAINT FUSCIEN,80680,80702,49.84150,2.30610,1409,80
SAINT GAL,48700,48153,44.66780,3.41620,89,48
SAINT GAL SUR SIOULE,63440,63344,46.10800,2.99680,148,63
SAINT GALMIER,42330,42222,45.60380,4.31400,5829,42
SAINT GAND,70130,70463,47.50420,5.83150,138,70
SAINT GANTON,35550,35268,47.76810,-1.89810,413,35
SAINT GATIEN DES BOIS,14130,14578,49.35110,0.19260,1295,14
SAINT GAUDENS,31800,31483,43.12090,0.72540,12139,31
SAINT GAUDENT,86400,86220,46.11230,0.28560,303,86
SAINT GAUDERIC,11270,11343,43.12780,1.95950,108,11
SAINT GAULTIER,36800,36192,46.64900,1.43040,1701,36
SAINT GAUZENS,81390,81248,43.74990,1.88390,905,81
SAINT GEIN,40190,40259,43.83200,-0.30390,409,40
SAINT GELAIS,79410,79249,46.37970,-0.39190,2220,79
SAINT GELY DU FESC,34980,34255,43.68970,3.81000,10472,34
SAINT GENCE,87510,87143,45.90980,1.13700,2204,87
SAINT GENEROUX,79600,79252,46.88680,-0.14840,340,79
SAINT GENES CHAMPANELLE,63122,63345,45.72220,3.00050,4066,63
SAINT GENES CHAMPESPE,63850,63346,45.41410,2.72380,200,63
SAINT GENES DE BLAYE,33390,33405,45.16440,-0.66730,491,33
SAINT GENES DE CASTILLON,33350,33406,44.90080,-0.06280,361,33
SAINT GENES DE FRONSAC,33240,33407,45.02590,-0.34700,994,33
SAINT GENES DE LOMBAUD,33670,33408,44.75390,-0.38240,394,33
SAINT GENES DU RETZ,63260,63347,46.06110,3.21210,471,63
SAINT GENES LA TOURETTE,63580,63348,45.51470,3.47750,195,63
SAINT GENEST,03310,03233,46.26360,2.60190,386,03
SAINT GENEST,88700,88416,48.34560,6.51000,131,88
SAINT GENEST D AMBIERE,86140,86221,46.82640,0.36210,1235,86
SAINT GENEST DE BEAUZON,07230,07238,44.44590,4.19510,332,07
SAINT GENEST DE CONTEST,81440,81250,43.76380,2.14800,282,81
SAINT GENEST LACHAMP,07160,07239,44.84580,4.42490,112,07
SAINT GENEST LACHAMP,07190,07239,44.84580,4.42490,112,07
SAINT GENEST LERPT,42530,42223,45.45290,4.33070,6181,42
SAINT GENEST MALIFAUX,42660,42224,45.35230,4.43510,2921,42
SAINT GENEST SUR ROSELLE,87260,87144,45.70000,1.42070,540,87
SAINT GENEYS PRES SAINT PAULIEN,43350,43187,45.17710,3.82950,313,43
SAINT GENGOULPH,02810,02679,49.11540,3.21290,152,02
SAINT GENGOUX DE SCISSE,71260,71416,46.46310,4.77140,592,71
SAINT GENGOUX LE NATIONAL,71460,71417,46.60920,4.66540,1046,71
SAINT GENIES,24590,24412,45.00270,1.25390,926,24
SAINT GENIES BELLEVUE,31180,31484,43.68090,1.48190,2495,31
SAINT GENIES DE COMOLAS,30150,30254,44.06790,4.72990,2014,30
SAINT GENIES DE FONTEDIT,34480,34258,43.46850,3.17340,1722,34
SAINT GENIES DE MALGOIRES,30190,30255,43.94770,4.21400,3225,30
SAINT GENIES DE VARENSAL,34610,34257,43.68800,3.00200,202,34
SAINT GENIES DES MOURGUES,34160,34256,43.69720,4.03820,2148,34
SAINT GENIEZ,04200,04179,44.23680,6.05260,112,04
SAINT GENIEZ D OLT ET D AUBRAC,12130,12224,44.51120,3.00770,2142,12
SAINT GENIEZ O MERLE,19220,19205,45.08420,2.06400,95,19
SAINT GENIS D HIERSAC,16570,16320,45.74930,0.04380,942,16
SAINT GENIS DE SAINTONGE,17240,17331,45.48170,-0.56450,1282,17
SAINT GENIS DES FONTAINES,66740,66175,42.54880,2.92210,3059,66
SAINT GENIS L ARGENTIERE,69610,69203,45.71450,4.49260,986,69
SAINT GENIS LAVAL,69230,69204,45.69220,4.79290,21212,69
SAINT GENIS LES OLLIERES,69290,69205,45.76140,4.72480,5439,69
SAINT GENIS POUILLY,01630,01354,46.25560,6.03680,14432,01
SAINT GENIS SUR MENTHON,01380,01355,46.28100,5.01620,490,01
SAINT GENIX LES VILLAGES,73240,73236,45.61020,5.67030,3095,73
SAINT GENOU,36500,36194,46.91420,1.34730,911,36
SAINT GENOUPH,37510,37219,47.37330,0.58660,1019,37
SAINT GEOIRE EN VALDAINE,38620,38386,45.46280,5.63350,2392,38
SAINT GEOIRS,38590,38387,45.31280,5.35550,498,38
SAINT GEORGES,15100,15188,45.02190,3.14420,1171,15
SAINT GEORGES,16700,16321,45.97510,0.27010,44,16
SAINT GEORGES,32430,32377,43.73740,0.92950,198,32
SAINT GEORGES,47370,47328,44.44030,0.92800,492,47
SAINT GEORGES,57830,57611,48.65660,6.92470,196,57
SAINT GEORGES,62770,62749,50.35250,2.07150,318,62
SAINT GEORGES,82240,82162,44.21680,1.63650,273,82
SAINT GEORGES,97313,97308,3.80780,-52.07500,4915,973
SAINT GEORGES ANTIGNAC,17240,17332,45.49000,-0.48460,416,17
SAINT GEORGES ARMONT,25340,25516,47.40400,6.54700,122,25
SAINT GEORGES BLANCANEIX,24130,24413,44.91830,0.35380,275,24
SAINT GEORGES BUTTAVENT,53100,53219,48.30460,-0.71650,1367,53
SAINT GEORGES D ANNEBECQ,61600,61390,48.62710,-0.26570,163,61
SAINT GEORGES D AURAC,43230,43188,45.15930,3.55850,469,43
SAINT GEORGES D ELLE,50680,50473,49.15110,-0.97920,380,50
SAINT GEORGES D ESPERANCHE,38790,38389,45.56280,5.08900,3545,38
SAINT GEORGES D HURTIERES,73220,73237,45.50900,6.28320,410,73
SAINT GEORGES D OLERON,17190,17337,45.97450,-1.31470,4067,17
SAINT GEORGES D ORQUES,34680,34259,43.61670,3.77500,5676,34
SAINT GEORGES DE BAROILLE,42510,42226,45.85130,4.10270,460,42
SAINT GEORGES DE COMMIERS,38450,38388,45.03560,5.72180,2699,38
SAINT GEORGES DE DIDONNE,17110,17333,45.59260,-0.98700,5092,17
SAINT GEORGES DE GREHAIGNE,35610,35270,48.58230,-1.54700,384,35
SAINT GEORGES DE LA COUEE,72150,72279,47.82320,0.59520,181,72
SAINT GEORGES DE LA RIVIERE,50270,50471,49.36380,-1.72890,250,50
SAINT GEORGES DE LIVOYE,50370,50472,48.73950,-1.22110,204,50
SAINT GEORGES DE LUZENCON,12100,12225,44.05670,2.98750,1565,12
SAINT GEORGES DE MONS,63780,63349,45.94190,2.86340,2048,63
SAINT GEORGES DE MONTCLARD,24140,24414,44.93120,0.61270,270,24
SAINT GEORGES DE NOISNE,79400,79253,46.48040,-0.24080,684,79
SAINT GEORGES DE POINTINDOUX,85150,85218,46.64320,-1.62830,1870,85
SAINT GEORGES DE POISIEUX,18200,18209,46.68380,2.48080,430,18
SAINT GEORGES DE REINTEMBAULT,35420,35271,48.50680,-1.23240,1541,35
SAINT GEORGES DE RENEINS,69830,69206,46.05870,4.71640,4677,69
SAINT GEORGES DE REX,79210,79254,46.26680,-0.65550,431,79
SAINT GEORGES DE ROUELLEY,50720,50474,48.61520,-0.77100,515,50
SAINT GEORGES DES AGOUTS,17150,17335,45.37670,-0.64790,278,17
SAINT GEORGES DES COTEAUX,17810,17336,45.77280,-0.70060,2843,17
SAINT GEORGES DES GROSEILLERS,61100,61391,48.77050,-0.56550,3173,61
SAINT GEORGES DU BOIS,17700,17338,46.15470,-0.73450,1883,17
SAINT GEORGES DU BOIS,72700,72280,47.97190,0.10340,2285,72
SAINT GEORGES DU ROSAY,72110,72281,48.19740,0.52370,452,72
SAINT GEORGES DU VIEVRE,27450,27542,49.24270,0.57640,894,27
SAINT GEORGES EN COUZAN,42990,42227,45.70830,3.92900,430,42
SAINT GEORGES HAUTE VILLE,42610,42228,45.54260,4.09300,1453,42
SAINT GEORGES LA POUGE,23250,23197,45.99750,1.96040,355,23
SAINT GEORGES LAGRICOL,43500,43189,45.30520,3.88610,518,43
SAINT GEORGES LE FLECHARD,53480,53220,48.03380,-0.51860,373,53
SAINT GEORGES LE GAULTIER,72130,72282,48.29560,-0.10920,517,72
SAINT GEORGES LES BAILLARGEAUX,86130,86222,46.66810,0.44280,4385,86
SAINT GEORGES LES BAINS,07800,07240,44.85690,4.80880,2416,07
SAINT GEORGES LES LANDES,87160,87145,46.36120,1.35090,232,87
SAINT GEORGES MONTCOCQ,50000,50475,49.13740,-1.10690,988,50
SAINT GEORGES MOTEL,27710,27543,48.79260,1.35570,880,27
SAINT GEORGES NIGREMONT,23500,23198,45.83430,2.27420,134,23
SAINT GEORGES SUR ALLIER,63800,63350,45.71660,3.25810,1395,63
SAINT GEORGES SUR ARNON,36100,36195,46.98860,2.05720,548,36
SAINT GEORGES SUR BAULCHE,89000,89346,47.80280,3.51630,3151,89
SAINT GEORGES SUR CHER,41400,41211,47.30270,1.13460,2710,41
SAINT GEORGES SUR ERVE,53600,53221,48.17790,-0.29740,393,53
SAINT GEORGES SUR EURE,28190,28337,48.42140,1.35830,2797,28
SAINT GEORGES SUR FONTAINE,76690,76580,49.54690,1.17590,950,76
SAINT GEORGES SUR L AA,59820,59532,50.96630,2.15450,287,59
SAINT GEORGES SUR LA PREE,18100,18210,47.21810,1.94920,591,18
SAINT GEORGES SUR LOIRE,49170,49283,47.40310,-0.75370,3836,49
SAINT GEORGES SUR MOULON,18110,18211,47.18370,2.41620,728,18
SAINT GEORGES SUR RENON,01400,01356,46.10330,5.02860,228,01
SAINT GEOURS D AURIBAT,40380,40260,43.75470,-0.83930,409,40
SAINT GEOURS DE MAREMNE,40230,40261,43.68540,-1.23480,3089,40
SAINT GERAND CROIXANVEC,56920,56213,48.11900,-2.88250,1312,56
SAINT GERAND DE VAUX,03340,03234,46.38600,3.41280,408,03
SAINT GERAND LE PUY,03150,03235,46.26100,3.51640,963,03
SAINT GERAUD,47120,47245,44.62390,0.15740,85,47
SAINT GERAUD DE CORPS,24700,24415,44.94650,0.24170,202,24
SAINT GERMAIN,07170,07241,44.55490,4.44800,705,07
SAINT GERMAIN,10120,10340,48.25260,4.00610,2437,10
SAINT GERMAIN,54290,54475,48.42320,6.34120,156,54
SAINT GERMAIN,70200,70464,47.72130,6.51640,1377,70
SAINT GERMAIN,86310,86223,46.57370,0.90290,886,86
SAINT GERMAIN AU MONT D OR,69650,69207,45.88420,4.80360,3124,69
SAINT GERMAIN BEAUPRE,23160,23199,46.31640,1.55860,352,23
SAINT GERMAIN CHASSENAY,58300,58241,46.78290,3.39550,306,58
SAINT GERMAIN D ANXURE,53240,53222,48.22320,-0.73610,354,53
SAINT GERMAIN D ARCE,72800,72283,47.62580,0.27930,337,72
SAINT GERMAIN D AUNAY,61470,61392,48.93000,0.38090,116,61
SAINT GERMAIN D ELLE,50810,50476,49.11720,-0.91710,209,50
SAINT GERMAIN D ESTEUIL,33340,33412,45.25340,-0.88860,1365,33
SAINT GERMAIN D ETABLES,76590,76582,49.83730,1.18610,240,76
SAINT GERMAIN DE BELVES,24170,24416,44.80640,1.03440,180,24
SAINT GERMAIN DE CALBERTE,48370,48155,44.22630,3.82170,456,48
SAINT GERMAIN DE CLAIREFEUILLE,61240,61393,48.72670,0.23380,132,61
SAINT GERMAIN DE COULAMER,53700,53223,48.26530,-0.18870,329,53
SAINT GERMAIN DE FRESNEY,27220,27544,48.95700,1.28720,191,27
SAINT GERMAIN DE GRAVE,33490,33411,44.62450,-0.21530,144,33
SAINT GERMAIN DE JOUX,01130,01357,46.18120,5.74350,507,01
SAINT GERMAIN DE LA COUDRE,61130,61394,48.27290,0.59430,831,61
SAINT GERMAIN DE LA GRANGE,78640,78550,48.83470,1.90200,1847,78
SAINT GERMAIN DE LA RIVIERE,33240,33414,44.94420,-0.32920,392,33
SAINT GERMAIN DE LIVET,14100,14582,49.07970,0.19740,688,14
SAINT GERMAIN DE LONGUE CHAUME,79200,79255,46.71800,-0.34440,380,79
SAINT GERMAIN DE LUSIGNAN,17500,17339,45.46350,-0.44190,1299,17
SAINT GERMAIN DE MARTIGNY,61560,61396,48.58670,0.46560,78,61
SAINT GERMAIN DE MODEON,21530,21548,47.37110,4.12530,174,21
SAINT GERMAIN DE MONTBRON,16380,16323,45.63570,0.41290,500,16
SAINT GERMAIN DE PASQUIER,27370,27545,49.24280,1.00340,122,27
SAINT GERMAIN DE PRINCAY,85110,85220,46.73340,-1.04140,1640,85
SAINT GERMAIN DE SALLES,03140,03237,46.18810,3.22340,434,03
SAINT GERMAIN DE TOURNEBUT,50700,50478,49.52780,-1.40080,418,50
SAINT GERMAIN DE VARREVILLE,50480,50479,49.43760,-1.24440,109,50
SAINT GERMAIN DE VIBRAC,17500,17341,45.42130,-0.32830,186,17
SAINT GERMAIN DES ANGLES,27930,27546,49.08820,1.13790,172,27
SAINT GERMAIN DES BOIS,18340,18212,46.88580,2.44960,587,18
SAINT GERMAIN DES BOIS,58210,58242,47.36790,3.51460,112,58
SAINT GERMAIN DES CHAMPS,89630,89347,47.41910,3.92470,342,89
SAINT GERMAIN DES ESSOURTS,76750,76581,49.53680,1.31580,380,76
SAINT GERMAIN DES FOSSES,03260,03236,46.19550,3.43150,3579,03
SAINT GERMAIN DES GROIS,61110,61395,48.40660,0.81540,203,61
SAINT GERMAIN DES PRES,24160,24417,45.34540,1.00040,503,24
SAINT GERMAIN DES PRES,45220,45279,47.96520,2.84210,1849,45
SAINT GERMAIN DES PRES,49170,49284,47.40990,-0.80820,1388,49
SAINT GERMAIN DES PRES,81700,81251,43.56240,2.08410,928,81
SAINT GERMAIN DU BEL AIR,46310,46267,44.64470,1.43420,624,46
SAINT GERMAIN DU BOIS,71330,71419,46.73830,5.24120,1977,71
SAINT GERMAIN DU CORBEIS,61000,61397,48.41780,0.05870,3636,61
SAINT GERMAIN DU PERT,14230,14586,49.32990,-1.04270,148,14
SAINT GERMAIN DU PINEL,35370,35272,48.00280,-1.17260,1018,35
SAINT GERMAIN DU PLAIN,71370,71420,46.68850,4.99040,2362,71
SAINT GERMAIN DU PUCH,33750,33413,44.85290,-0.33340,2304,33
SAINT GERMAIN DU PUY,18390,18213,47.11020,2.48170,4779,18
SAINT GERMAIN DU SALEMBRE,24190,24418,45.12800,0.43440,901,24
SAINT GERMAIN DU SEUDRE,17240,17342,45.51030,-0.68560,407,17
SAINT GERMAIN DU TEIL,48340,48156,44.48410,3.17500,858,48
SAINT GERMAIN EN BRIONNAIS,71800,71421,46.34650,4.24700,172,71
SAINT GERMAIN EN COGLES,35133,35273,48.40160,-1.25560,2096,35
SAINT GERMAIN EN LAYE,78100,78551,48.93100,2.10520,45931,78
SAINT GERMAIN EN LAYE,78112,78551,48.93100,2.10520,45931,78
SAINT GERMAIN EN MONTAGNE,39300,39481,46.77970,5.93580,390,39
SAINT GERMAIN ET MONS,24520,24419,44.82500,0.59060,908,24
SAINT GERMAIN L HERM,63630,63353,45.46170,3.54030,482,63
SAINT GERMAIN LA BLANCHE HERBE,14280,14587,49.19610,-0.42270,2482,14
SAINT GERMAIN LA CAMPAGNE,27230,27547,49.04850,0.40860,845,27
SAINT GERMAIN LA MONTAGNE,42670,42229,46.19650,4.39250,211,42
SAINT GERMAIN LA POTERIE,60650,60576,49.44060,1.97520,439,60
SAINT GERMAIN LA VILLE,51240,51482,48.89220,4.46280,652,51
SAINT GERMAIN LANGOT,14700,14588,48.92230,-0.32830,350,14
SAINT GERMAIN LAPRADE,43700,43190,45.03530,3.98370,3432,43
SAINT GERMAIN LAVAL,42260,42230,45.83300,4.00890,1608,42
SAINT GERMAIN LAVAL,77130,77409,48.41040,3.00040,2888,77
SAINT GERMAIN LAVOLPS,19290,19206,45.60490,2.21520,102,19
SAINT GERMAIN LAXIS,77950,77410,48.58950,2.70460,742,77
SAINT GERMAIN LE CHATELET,90110,90091,47.70350,6.96370,654,90
SAINT GERMAIN LE FOUILLOUX,53240,53224,48.13980,-0.81260,1172,53
SAINT GERMAIN LE GAILLARD,28190,28339,48.42460,1.25690,368,28
SAINT GERMAIN LE GAILLARD,50340,50480,49.48870,-1.77620,801,50
SAINT GERMAIN LE GUILLAUME,53240,53225,48.20940,-0.82930,507,53
SAINT GERMAIN LE ROCHEUX,21510,21549,47.75650,4.66540,83,21
SAINT GERMAIN LE VASSON,14190,14589,49.00070,-0.30200,966,14
SAINT GERMAIN LE VIEUX,61390,61398,48.61200,0.31080,62,61
SAINT GERMAIN LEMBRON,63340,63352,45.45360,3.24090,2031,63
SAINT GERMAIN LES ARPAJON,91180,91552,48.59820,2.26440,11623,91
SAINT GERMAIN LES BELLES,87380,87146,45.60270,1.48740,1150,87
SAINT GERMAIN LES BUXY,71390,71422,46.69680,4.77570,260,71
SAINT GERMAIN LES CORBEIL,91250,91553,48.62750,2.49190,7469,91
SAINT GERMAIN LES PAROISSES,01300,01358,45.77300,5.61910,422,01
SAINT GERMAIN LES SENAILLY,21500,21550,47.59880,4.28280,111,21
SAINT GERMAIN LES VERGNES,19330,19207,45.26850,1.61850,1153,19
SAINT GERMAIN LESPINASSE,42640,42231,46.11120,3.96360,1225,42
SAINT GERMAIN NUELLES,69210,69208,45.86040,4.61670,2246,69
SAINT GERMAIN PRES HERMENT,63470,63351,45.72230,2.55520,60,63
SAINT GERMAIN SOUS CAILLY,76690,76583,49.58090,1.21080,305,76
SAINT GERMAIN SOUS DOUE,77169,77411,48.85170,3.14150,549,77
SAINT GERMAIN SUR AVRE,27320,27548,48.77420,1.26050,1195,27
SAINT GERMAIN SUR AY,50430,50481,49.23390,-1.60720,926,50
SAINT GERMAIN SUR BRESLE,80430,80703,49.82520,1.74520,224,80
SAINT GERMAIN SUR EAULNE,76270,76584,49.76540,1.51340,229,76
SAINT GERMAIN SUR ECOLE,77930,77412,48.47450,2.51150,365,77
SAINT GERMAIN SUR ILLE,35250,35274,48.24940,-1.65140,1017,35
SAINT GERMAIN SUR MEUSE,55140,55456,48.64730,5.71690,224,55
SAINT GERMAIN SUR MORIN,77860,77413,48.87450,2.84280,3902,77
SAINT GERMAIN SUR RENON,01240,01359,46.07640,5.06260,264,01
SAINT GERMAIN SUR RHONE,74910,74235,46.07210,5.82940,646,74
SAINT GERMAIN SUR SEVES,50190,50482,49.22290,-1.38200,181,50
SAINT GERMAIN SUR VIENNE,37500,37220,47.18250,0.11880,360,37
SAINT GERMAINMONT,08190,08381,49.51760,4.13130,806,08
SAINT GERME,32400,32378,43.67530,-0.14990,515,32
SAINT GERMER DE FLY,60850,60577,49.43830,1.78090,1662,60
SAINT GERMIER,31290,31485,43.46720,1.72550,133,31
SAINT GERMIER,32200,32379,43.67330,0.95810,212,32
SAINT GERMIER,79340,79256,46.45820,-0.04440,261,79
SAINT GERMIER,81210,81252,43.67670,2.23270,169,81
SAINT GERON,43360,43191,45.33420,3.29640,243,43
SAINT GERONS,15150,15189,44.94220,2.20630,220,15
SAINT GERVAIS,30200,30256,44.19490,4.57860,801,30
SAINT GERVAIS,33240,33415,45.01640,-0.46710,1983,33
SAINT GERVAIS,38470,38390,45.18810,5.49590,538,38
SAINT GERVAIS,85230,85221,46.93230,-1.98260,2781,85
SAINT GERVAIS,95420,95554,49.16550,1.75830,878,95
SAINT GERVAIS D AUVERGNE,63390,63354,46.01860,2.82900,1192,63
SAINT GERVAIS DE VIC,72120,72286,47.88190,0.72920,383,72
SAINT GERVAIS DES SABLONS,61160,61399,48.90290,0.07050,70,61
SAINT GERVAIS DU PERRON,61500,61400,48.53720,0.14560,341,61
SAINT GERVAIS EN VALLIERE,71350,71423,46.94510,4.96740,445,71
SAINT GERVAIS LA FORET,41350,41212,47.56420,1.35820,3180,41
SAINT GERVAIS LES BAINS,74170,74236,45.85540,6.76370,5755,74
SAINT GERVAIS LES TROIS CLOCHERS,86230,86224,46.89490,0.41690,1310,86
SAINT GERVAIS SOUS MEYMONT,63880,63355,45.66890,3.61820,213,63
SAINT GERVAIS SUR COUCHES,71490,71424,46.92160,4.56310,209,71
SAINT GERVAIS SUR MARE,34610,34260,43.66270,3.05350,859,34
SAINT GERVAIS SUR ROUBION,26160,26305,44.58450,4.89430,1091,26
SAINT GERVASY,30320,30257,43.87150,4.46790,1984,30
SAINT GERVAZY,63340,63356,45.39980,3.21020,340,63
SAINT GERY,24400,24420,44.97710,0.32850,239,24
SAINT GERY VERS,46090,46268,44.49150,1.57970,910,46
SAINT GERY VERS,46330,46268,44.49150,1.57970,910,46
SAINT GEYRAC,24330,24421,45.06880,0.90780,197,24
SAINT GIBRIEN,51510,51483,48.97460,4.29500,552,51
SAINT GILDAS,22800,22291,48.42550,-3.00140,248,22
SAINT GILDAS DE RHUYS,56730,56214,47.51380,-2.83500,2004,56
SAINT GILDAS DES BOIS,44530,44161,47.50990,-2.06390,3860,44
SAINT GILLES,30800,30258,43.66060,4.41280,14734,30
SAINT GILLES,35590,35275,48.15170,-1.85000,5576,35
SAINT GILLES,36170,36196,46.47960,1.44830,91,36
SAINT GILLES,50180,50483,49.09530,-1.16150,1030,50
SAINT GILLES,51170,51484,49.28120,3.67850,270,51
SAINT GILLES,71510,71425,46.87720,4.66460,286,71
SAINT GILLES CROIX DE VIE,85800,85222,46.68800,-1.92070,8333,85
SAINT GILLES DE CRETOT,76490,76585,49.55920,0.65230,377,76
SAINT GILLES DE LA NEUVILLE,76430,76586,49.57220,0.37160,666,76
SAINT GILLES DES MARAIS,61700,61401,48.58630,-0.69730,106,61
